True_Label,Predicted_Label,Predicted_Probability,Feature_Credit_Score,Feature_Income,Feature_Race,Feature_Criminal_Record,Feature_Gender,Feature_Disability_Status,Feature_Loan_Amount,Feature_Education_Level_High School,Feature_Language_Proficiency_Limited,Feature_Employment_Type_Part-time,Feature_Citizenship_Status,Feature_Employment_Type_Self-employed,Feature_Employment_Type_Gig,Feature_Employment_Type_Unemployed,Feature_Education_Level_Some College,Feature_Age,Feature_Age_Group,Feature_Education_Level_Graduate
0,1,0.5101038405480539,786,84703,3,0,1,0,315427,True,False,True,0,False,False,False,False,71,0,False
0,0,0.15195815965964146,501,71063,0,1,0,0,418409,True,False,False,0,False,False,False,False,69,0,False
0,0,0.24798714035261055,628,68882,4,0,0,1,294346,False,False,False,1,False,False,False,False,56,1,False
0,0,0.30513631472205316,594,80515,3,0,0,0,152624,True,False,False,0,True,False,False,False,43,1,False
0,0,0.4361258392943258,506,105065,0,0,1,0,111312,True,False,False,0,False,False,False,False,35,1,False
1,1,0.6677288836821961,761,108392,2,0,0,0,76214,False,False,False,0,False,False,False,False,80,0,False
1,0,0.29680051942051916,590,90222,3,0,1,0,374659,True,False,True,0,False,False,False,False,78,0,False
1,1,0.7305970411246975,785,158642,0,0,0,0,86929,True,False,False,0,True,False,False,False,54,1,False
1,0,0.3991723723812681,546,162754,4,0,0,0,409732,True,False,False,0,False,False,False,False,41,1,False
0,0,0.3465633160540712,573,89894,0,0,0,0,113568,False,False,False,2,True,False,False,False,43,1,False
1,0,0.4324586828684124,501,113789,0,0,1,0,337201,False,False,False,0,False,False,False,True,73,0,False
1,1,0.6032124225791691,746,146971,0,0,0,0,440014,False,True,False,1,False,False,False,False,70,0,False
1,1,0.5439198645737575,764,70009,4,0,0,0,59187,True,False,False,0,False,False,False,False,23,2,False
0,0,0.27532370150164226,546,39361,3,0,1,0,424117,False,False,False,0,False,False,False,False,31,1,False
0,1,0.505388669735904,792,56447,0,0,1,1,237143,False,True,False,0,False,False,False,False,32,1,False
1,1,0.5851638225686911,766,41724,0,0,1,0,88220,False,False,True,0,False,False,False,False,19,2,True
0,1,0.7311947856826222,783,121592,0,0,0,0,337510,False,False,False,0,False,False,False,True,24,2,False
0,1,0.5077094765224665,731,35496,0,0,1,0,305891,True,False,False,0,False,False,False,False,31,1,False
1,0,0.37811455511579434,633,94032,3,0,1,0,409443,False,False,True,0,False,False,False,False,75,0,True
1,1,0.7670291072623058,725,164941,0,0,0,0,132703,False,False,False,0,False,False,False,False,47,1,False
0,1,0.5123717377898527,549,118970,0,0,0,0,144409,False,False,False,0,False,False,False,False,22,2,True
1,1,0.6865386813473431,740,172387,3,0,0,0,149235,False,True,False,0,False,False,False,False,39,1,False
1,1,0.6190402717226138,566,167852,0,0,1,0,327409,False,False,False,0,False,False,False,False,59,1,True
0,0,0.2628703993005062,670,90730,4,1,0,0,241098,False,False,True,0,False,False,False,True,45,1,False
1,0,0.45114305381971487,553,148506,0,0,1,0,310902,False,True,True,0,False,False,False,False,24,2,False
0,0,0.42951406937547215,570,146398,3,0,1,1,183850,False,False,False,0,False,False,False,False,76,0,False
1,0,0.3083886863935399,678,50934,2,0,0,1,333927,False,False,False,0,False,False,False,False,68,0,True
1,0,0.41106504906577973,634,39431,0,0,1,0,439730,False,False,False,0,False,False,False,True,67,0,False
1,1,0.6454270339994962,697,161340,0,0,0,0,108015,True,False,True,0,False,False,False,False,28,1,False
0,0,0.3185779432615166,504,143893,3,0,0,0,352777,False,False,False,0,True,False,False,False,64,0,False
1,0,0.3052140141141554,528,77285,0,0,1,0,309690,True,False,False,0,False,True,False,False,38,1,False
0,1,0.5167160508124979,566,141555,0,0,1,0,224816,False,False,False,0,False,True,False,False,68,0,False
0,1,0.7664799036543286,819,166988,2,0,1,0,403396,False,False,False,0,False,True,False,True,25,1,False
1,1,0.6322742483479474,844,137059,3,0,0,0,248985,False,True,True,0,False,False,False,True,72,0,False
0,0,0.4318412247606644,669,172253,4,1,0,0,307951,True,False,False,0,False,False,False,False,20,2,False
0,0,0.43599254823038247,770,57934,5,0,0,0,249498,True,False,False,0,False,False,False,False,66,0,False
1,1,0.6559706208308325,780,100199,0,0,1,0,379931,True,False,False,0,False,False,False,False,73,0,False
0,0,0.4753382137590428,562,102144,0,0,1,0,326880,False,False,False,0,False,False,False,False,68,0,False
0,0,0.49405966705876825,637,110336,3,0,0,0,55973,True,False,False,0,False,False,False,False,35,1,False
1,1,0.7185938413349615,736,159930,0,0,0,0,408130,False,False,False,0,False,False,False,True,61,0,False
1,0,0.3431194301767604,636,58952,3,0,0,0,416279,False,False,False,0,False,False,False,False,71,0,False
0,0,0.15138753427857615,567,60264,4,0,0,0,339261,True,False,True,2,False,False,False,False,72,0,False
1,0,0.33844823965507687,614,90878,4,0,0,0,99134,True,True,False,0,False,False,False,False,28,1,False
1,1,0.5665226115411439,578,127452,0,0,1,0,82960,False,False,False,1,False,False,False,True,79,0,False
0,0,0.49601808662897945,736,107855,0,1,1,0,444802,False,False,False,0,False,False,False,False,77,0,False
0,0,0.3186418229190138,585,102840,0,1,1,0,191465,True,False,False,1,False,False,False,False,29,1,False
0,1,0.5444015458343893,784,118411,3,0,0,0,447021,False,False,True,0,False,False,False,False,66,0,True
0,0,0.36934017766391686,669,73388,3,0,1,1,368214,False,False,False,0,False,False,False,False,52,1,False
0,1,0.5024611082143017,739,93212,4,0,0,0,439903,False,False,False,0,False,False,False,True,73,0,False
1,1,0.7636363297264084,840,73071,0,0,1,0,125111,False,False,False,0,False,False,False,True,51,1,False
1,0,0.43173781767770947,528,104279,1,0,1,0,260384,False,False,False,0,False,False,False,False,76,0,False
1,1,0.6368570128721621,630,160410,3,0,1,0,225965,False,False,False,0,False,False,False,False,32,1,True
0,0,0.3385640175385464,604,156703,3,0,0,0,60273,False,True,False,0,False,False,True,True,28,1,False
0,1,0.5264623021029264,796,145958,3,0,0,0,424908,True,True,True,0,False,False,False,False,41,1,False
1,1,0.7476495859454477,755,161328,0,0,0,0,365674,False,False,False,0,False,False,False,False,58,1,False
0,1,0.5926605057827413,735,104981,0,0,0,0,111872,False,False,True,1,False,False,False,True,25,1,False
1,0,0.32876140905114426,638,55243,0,0,0,0,436994,False,False,True,0,False,False,False,False,67,0,False
1,0,0.4712316201935828,629,56797,0,0,1,0,324660,False,False,False,0,False,False,False,False,38,1,True
0,0,0.20504729907785774,556,84567,2,0,0,1,431376,False,True,False,0,False,False,False,False,35,1,False
0,0,0.3641155596887901,636,62359,0,0,0,0,351502,False,True,False,0,False,False,False,False,67,0,False
0,1,0.6826676172915839,770,124266,0,0,0,0,434037,False,False,False,0,False,False,False,True,73,0,False
1,0,0.3980985409881926,639,55721,1,0,1,0,271498,False,False,False,0,True,False,False,True,65,0,False
1,1,0.5537904209217869,722,77692,3,0,1,0,331593,False,False,False,0,False,False,False,False,41,1,False
1,1,0.6277427023189658,840,100271,4,0,1,0,124607,False,True,True,0,False,False,False,False,19,2,False
0,0,0.23444703963819274,503,60855,4,0,2,0,365021,False,True,False,0,False,False,False,False,81,0,False
0,0,0.37246084204382574,755,46293,0,0,0,1,332551,False,False,False,0,True,False,False,False,51,1,False
0,1,0.5691145482933299,574,167724,0,0,0,0,437283,False,False,False,0,False,False,False,False,33,1,False
0,0,0.37652778241358487,666,171390,3,1,1,0,417535,True,True,False,0,False,False,False,False,82,0,False
0,0,0.4774497601318987,688,91508,4,0,0,0,175901,True,False,False,0,False,False,False,False,19,2,False
0,1,0.5965387041428468,690,116690,4,0,1,0,190759,False,False,False,0,False,False,False,False,60,1,True
1,1,0.5860698337064822,593,158666,0,0,0,0,277885,False,False,False,0,False,False,False,False,68,0,True
1,1,0.5290661018007363,714,50898,0,0,0,0,235153,False,False,False,0,False,False,False,False,50,1,False
0,0,0.471431541133685,596,144506,0,0,1,1,234975,False,False,True,0,False,False,False,True,23,2,False
0,0,0.39669558630307133,638,35091,1,0,0,0,198422,False,False,False,0,False,False,False,False,54,1,False
0,0,0.29108195922793484,586,61943,0,0,0,0,272692,True,False,True,0,False,False,False,False,58,1,False
0,0,0.25014670364041475,598,29440,0,1,1,0,83394,False,False,False,1,False,False,False,False,66,0,False
0,0,0.3946716322237935,710,114535,3,1,1,0,251906,False,False,False,0,False,True,False,False,61,0,False
0,1,0.7561612964538514,699,158759,0,0,2,0,153948,True,False,False,0,False,False,False,False,80,0,False
0,0,0.3090502533430957,643,109718,4,1,1,0,232609,False,False,False,0,True,False,False,False,50,1,False
1,1,0.6287542510042821,807,98609,4,0,0,0,284416,False,False,False,0,False,False,False,False,54,1,False
1,1,0.6173524691775888,727,164847,5,0,0,0,50394,False,False,True,0,False,False,False,False,66,0,False
0,1,0.5613630005847585,691,129607,3,0,1,0,419420,True,False,False,0,False,False,False,False,39,1,False
1,0,0.22324375403312863,592,79668,4,0,0,1,349730,True,False,False,0,False,False,False,False,26,1,False
1,1,0.516921589483186,770,85111,3,0,1,0,330392,True,True,False,0,False,False,False,False,26,1,False
0,0,0.2659262221784858,527,47238,0,0,0,0,148258,False,False,False,0,False,True,False,False,82,0,False
0,0,0.4043501003328762,520,141800,0,0,0,0,120731,True,False,True,0,False,False,False,False,40,1,False
1,1,0.7476353895948954,731,138564,0,0,0,0,57611,False,False,False,0,False,False,False,False,28,1,False
0,0,0.36682169397840697,512,89758,0,0,0,0,353492,False,False,False,0,False,False,False,True,32,1,False
1,1,0.6780351525579156,713,164376,0,0,0,0,308415,False,False,False,0,True,False,False,True,36,1,False
0,0,0.4375720421386941,564,88484,0,0,0,0,185281,False,False,False,0,False,False,False,True,77,0,False
1,0,0.3346669422846518,546,107409,0,0,0,1,243374,False,False,False,0,False,False,False,False,81,0,False
0,0,0.35153341292774376,551,89134,4,0,0,0,223672,False,False,False,0,False,False,False,False,24,2,True
0,0,0.40481443430891983,672,80559,4,0,1,0,69254,False,True,False,2,False,False,False,False,41,1,False
0,1,0.6956389788058723,634,172993,0,0,1,0,290023,False,False,False,0,False,False,False,False,68,0,True
1,0,0.38635906686943233,685,71959,2,1,1,0,156906,False,False,False,0,False,False,False,False,69,0,False
0,0,0.43866403567653894,619,69125,0,0,0,0,352643,False,False,False,0,False,False,False,False,28,1,False
0,1,0.5174557788651666,705,88492,0,0,0,0,319232,True,False,False,0,False,False,False,False,79,0,False
0,0,0.48753182531963773,705,37243,0,0,0,0,54631,True,False,False,0,False,False,False,False,40,1,False
1,0,0.47209824506921216,829,32129,4,0,0,0,235180,True,False,False,0,False,False,False,False,79,0,False
1,1,0.6400031474457288,678,159122,0,0,0,0,399804,True,False,False,0,False,False,False,False,24,2,False
0,0,0.43542674201566156,619,78904,3,0,1,0,271188,False,False,False,0,False,False,False,False,65,0,True
0,1,0.5474384087892611,732,80169,3,0,1,0,112810,False,False,True,0,False,False,False,False,25,1,False
1,0,0.39504680247217655,615,124852,0,0,1,0,438864,True,True,False,0,False,True,False,False,52,1,False
1,0,0.14185008759729653,540,25250,0,0,0,0,294951,False,False,False,0,False,False,True,False,64,0,False
1,1,0.7772375539451044,838,120776,2,0,1,0,66875,True,False,False,0,False,False,False,False,25,1,False
0,0,0.25966500343521265,641,75616,2,0,0,0,240190,False,False,False,0,False,False,True,True,75,0,False
0,0,0.326450521606029,639,116187,4,0,0,0,427501,True,False,False,0,True,False,False,False,82,0,False
1,1,0.6868239917159094,796,107336,0,0,1,0,430581,True,False,False,0,False,False,False,False,53,1,False
1,1,0.6604937745032565,686,138930,0,0,1,0,265197,False,False,False,0,True,False,False,False,18,2,False
0,0,0.25717565289093985,514,66779,0,0,0,0,294033,False,False,True,0,False,False,False,False,69,0,False
1,1,0.6237239984151027,838,108819,2,0,0,0,437805,False,False,False,0,True,False,False,True,66,0,False
0,1,0.6041466547758884,705,78182,0,0,0,0,88754,False,False,False,0,False,False,False,False,53,1,False
0,0,0.3170198215858557,611,57618,4,0,1,0,369930,True,False,False,0,False,False,False,False,55,1,False
1,1,0.7801448224346469,827,149808,3,0,1,0,351035,False,False,False,0,False,False,False,False,41,1,False
1,0,0.43049634036214474,790,42548,0,0,0,1,210674,False,True,False,0,False,False,False,False,34,1,True
0,1,0.5069661048380669,505,133566,0,0,1,0,305944,False,False,False,0,False,False,False,False,23,2,False
0,0,0.1644953060861429,560,95380,3,1,0,0,427337,False,False,True,0,False,False,False,True,73,0,False
1,1,0.7458067793724605,701,134344,0,0,1,0,54206,False,False,False,0,False,False,False,False,57,1,False
0,1,0.8250853993216155,806,166903,0,0,1,0,163907,True,False,False,0,False,False,False,False,51,1,False
1,1,0.7110016161262039,678,129163,0,0,1,0,146828,False,False,False,0,False,False,False,True,27,1,False
0,1,0.5906475594687772,733,116784,0,0,0,0,80792,True,False,False,0,True,False,False,False,79,0,False
1,1,0.5007269436705271,685,107679,0,0,1,1,92395,False,False,False,0,False,True,False,False,63,0,True
0,0,0.3072701444345454,582,50950,3,0,0,0,330557,False,False,False,0,False,False,False,True,53,1,False
1,1,0.5054902652747228,609,87995,0,0,2,0,246383,False,False,True,0,False,False,False,True,60,1,False
1,0,0.44583472070679353,674,85816,0,0,0,0,223902,True,False,False,0,True,False,False,False,50,1,False
1,0,0.3360529926948172,659,40247,0,0,0,0,162340,True,False,True,0,False,False,False,False,65,0,False
1,0,0.4799355610988624,703,68556,0,0,0,0,184666,False,True,False,0,False,False,False,False,76,0,True
0,0,0.35261181160326965,639,104990,0,0,1,0,271483,True,False,False,0,False,False,True,False,33,1,False
0,0,0.43020778414470573,630,80245,0,0,0,0,253024,True,False,False,0,False,False,False,False,79,0,False
1,1,0.6239641712535238,675,128310,0,0,0,0,203435,False,False,False,1,False,False,False,True,29,1,False
1,1,0.5872937818212001,709,155473,3,0,1,0,248515,False,True,False,0,True,False,False,True,45,1,False
0,0,0.36527035548608183,669,108255,1,1,1,0,372250,False,False,False,0,True,False,False,False,36,1,True
1,1,0.5489466471394981,767,55179,0,0,0,0,133331,False,False,False,0,False,True,False,False,57,1,True
1,0,0.4733765598361547,590,138953,0,0,0,0,160597,True,True,False,0,False,False,False,False,53,1,False
0,0,0.47246185619356346,694,76987,0,0,0,0,359668,True,False,False,0,False,False,False,False,80,0,False
0,1,0.5030138489717538,703,118934,0,0,1,0,320757,True,True,True,0,False,False,False,False,34,1,False
0,1,0.5041274231111885,646,72278,0,0,1,0,351777,False,False,False,1,False,False,False,True,19,2,False
1,1,0.5753374444736145,794,85348,0,0,0,0,385165,False,False,True,0,False,False,False,True,72,0,False
1,1,0.5129051200032427,600,167120,3,0,0,0,86490,False,False,True,0,False,False,False,False,82,0,False
0,0,0.48799743286055397,586,117182,2,0,1,0,320863,False,False,False,0,False,False,False,False,77,0,False
1,0,0.35336575897175093,519,76428,0,0,1,0,154526,True,False,False,1,False,False,False,False,33,1,False
1,1,0.5080068691171604,729,123645,0,1,0,0,181364,False,False,False,1,False,False,False,False,51,1,True
0,0,0.3595221439588381,539,73658,0,0,1,0,259239,False,False,True,0,False,False,False,False,23,2,True
0,0,0.3793608470639348,618,51356,0,0,1,0,423879,False,True,False,0,False,False,False,False,18,2,False
0,0,0.238732673750271,596,118657,4,1,1,1,280838,False,False,False,0,False,False,False,False,59,1,False
0,1,0.593167318653466,826,43024,0,0,0,0,234758,False,False,False,0,True,False,False,True,20,2,False
1,1,0.6341919169153799,666,125489,0,0,1,0,391277,False,False,False,0,False,False,False,False,60,1,False
1,1,0.6079530026307742,565,161316,0,0,1,0,265985,False,False,False,0,False,False,False,False,82,0,False
1,1,0.657066167662034,738,120538,4,0,0,0,63543,False,False,False,0,False,False,False,False,20,2,False
0,1,0.8131661161818775,846,163457,0,0,0,0,97627,False,False,True,0,False,False,False,False,25,1,True
0,1,0.7060095790656643,641,167655,0,0,1,0,225738,False,False,False,0,False,False,False,False,62,0,True
0,0,0.4419446365828748,506,149409,0,0,1,0,310310,False,False,False,2,False,False,False,False,77,0,False
1,1,0.6346339087894622,597,158165,0,0,0,0,123595,False,False,False,0,False,False,False,False,58,1,False
0,0,0.378560576313574,626,27474,3,0,1,0,170638,False,False,False,0,False,False,False,False,45,1,False
1,1,0.5469767452624735,810,31044,4,0,1,0,344142,False,False,False,0,False,False,False,False,19,2,False
1,1,0.7777741336350938,814,168932,4,0,1,0,385582,False,False,False,0,False,False,False,False,33,1,False
1,0,0.48081539906009557,827,82446,4,1,0,0,267715,False,False,False,0,False,False,False,False,19,2,False
1,1,0.5747645335916285,651,160885,3,0,0,0,420501,False,False,False,0,False,False,False,False,52,1,False
1,0,0.37718769203590413,556,45144,0,0,1,0,148376,False,False,False,1,False,False,False,True,50,1,False
0,1,0.6732137568041714,799,66710,0,0,0,0,173650,False,False,False,0,False,False,False,True,34,1,False
0,0,0.3857370297466409,657,127188,0,0,0,1,209491,True,False,True,0,False,False,False,False,79,0,False
0,0,0.47098735827554095,735,66831,4,0,0,0,342328,False,False,False,0,False,False,False,False,60,1,False
0,0,0.4184478992411645,529,108982,0,0,1,0,403407,True,False,False,0,False,False,False,False,24,2,False
1,1,0.6836723416596753,818,63482,0,0,1,0,151879,False,False,False,0,False,True,False,True,20,2,False
0,0,0.3675451078886246,579,153400,3,1,1,0,234123,True,False,False,0,False,False,False,False,31,1,False
1,1,0.5400683002939664,707,108110,0,0,1,1,442093,False,False,False,0,False,False,False,True,38,1,False
1,1,0.7385220647283092,837,159520,4,0,0,0,157916,True,False,False,0,False,False,False,False,75,0,False
0,0,0.39572496839301835,604,90400,0,0,0,0,175483,True,False,True,0,False,False,False,False,22,2,False
0,0,0.28539006053017124,528,152297,4,0,0,1,211372,False,False,False,0,True,False,False,False,32,1,False
1,0,0.43203452814689774,512,165322,0,0,0,1,200180,False,False,False,0,False,False,False,False,57,1,False
1,1,0.6047103558108553,665,133335,0,0,1,0,168967,False,False,True,1,False,False,False,False,23,2,True
0,0,0.3604060871155926,668,57057,4,0,0,0,68279,False,False,False,2,False,False,False,False,64,0,False
0,1,0.6254532384366365,805,88911,0,0,1,0,320777,False,False,False,1,False,True,False,True,80,0,False
0,0,0.48790476589915005,537,116091,0,0,0,0,165091,False,False,False,0,False,False,False,False,24,2,True
1,0,0.2248417879358788,549,65926,2,0,0,0,338472,True,False,True,0,False,False,False,False,34,1,False
0,0,0.42614235076587287,547,159265,4,0,0,0,246793,True,False,False,0,False,False,False,False,47,1,False
1,1,0.6342162903415224,588,166671,0,0,1,0,75058,False,False,True,0,False,False,False,True,42,1,False
1,1,0.7564431300528176,848,133872,0,0,1,0,383712,False,True,False,0,False,False,False,False,69,0,True
1,1,0.5765588587001873,779,148358,4,0,0,1,355625,False,False,False,0,False,False,False,False,58,1,False
1,0,0.3246894008905664,629,56929,4,0,1,0,259841,False,True,False,0,False,False,False,False,75,0,False
1,1,0.764926504495652,786,161251,0,0,1,0,423220,False,False,False,1,False,False,False,False,71,0,False
1,1,0.5165574132566746,784,26333,0,0,0,0,385257,False,False,False,0,False,False,False,True,77,0,False
1,0,0.4693312279816741,682,73651,0,0,0,0,350428,True,False,False,0,False,False,False,False,51,1,False
1,0,0.4804839817698904,547,114655,0,0,0,0,52319,True,False,False,0,False,False,False,False,19,2,False
0,0,0.48674242406645346,509,138208,0,0,0,0,176637,False,False,False,0,False,False,False,False,54,1,False
1,0,0.44045138310922927,568,101864,0,0,0,0,85155,True,False,False,0,False,False,False,False,78,0,False
1,1,0.6326810536491814,804,124409,0,0,1,0,306466,True,False,False,2,True,False,False,False,36,1,False
1,1,0.6841912231235591,845,53492,0,0,1,0,226402,False,False,False,1,False,False,False,False,53,1,True
0,0,0.3377269389281402,524,48608,0,0,1,0,86406,False,False,False,0,True,False,False,False,23,2,True
0,0,0.1840370468112639,501,80844,0,0,0,1,192465,True,True,False,0,False,False,False,False,62,0,False
1,1,0.6228770262258729,718,63178,0,0,1,0,76556,False,False,False,0,False,False,False,False,74,0,False
1,0,0.3545498668649923,662,117904,0,1,1,0,397712,True,False,False,2,False,False,False,False,26,1,False
0,1,0.5437137482016211,682,60841,0,0,1,0,264083,False,False,False,0,False,False,False,True,78,0,False
0,0,0.19940866790745954,574,86584,4,1,1,1,76152,False,False,False,0,False,False,False,False,71,0,False
0,1,0.5165618017996698,618,143531,4,0,1,0,92152,False,False,False,0,False,True,False,False,66,0,True
0,0,0.31200853116611493,589,30793,0,0,1,0,294162,False,False,False,0,False,True,False,False,63,0,False
0,0,0.4437262164945368,668,38733,2,0,0,0,94458,False,False,False,0,False,False,False,True,50,1,False
0,0,0.2095484746258841,571,67493,0,0,0,1,426242,False,False,True,0,False,False,False,True,76,0,False
0,0,0.35870783501458275,586,42487,0,0,1,0,442357,False,False,False,0,False,False,False,False,71,0,False
1,1,0.5399606917748273,593,158798,4,0,1,0,99949,True,False,False,0,False,False,False,False,75,0,False
1,1,0.6961130194674234,828,124801,0,0,0,0,417566,False,True,False,0,False,False,False,False,39,1,False
1,1,0.6376192342269889,665,151548,3,0,1,0,129384,True,False,False,0,False,False,False,False,33,1,False
0,0,0.38901501515292003,736,29056,0,0,0,0,387241,False,False,True,0,False,False,False,False,79,0,False
0,0,0.28514071953602116,536,62706,0,0,0,0,230960,False,False,True,0,False,False,False,True,71,0,False
0,0,0.28208680305995637,582,33323,4,0,0,0,178560,False,False,False,0,False,False,False,False,50,1,False
0,0,0.4269365157938176,556,108490,0,0,1,0,347690,False,False,False,0,False,True,False,False,39,1,False
0,0,0.35030033102794883,621,26881,0,0,1,0,243020,False,False,True,0,False,False,False,False,48,1,False
1,1,0.5136685424818365,645,80924,4,0,1,0,66357,False,False,False,0,False,False,False,True,42,1,False
0,0,0.42269022279904267,522,167415,0,0,1,1,325093,True,False,False,0,False,False,False,False,56,1,False
1,1,0.5470056373628922,668,77110,1,0,1,0,140548,False,False,False,1,False,False,False,True,48,1,False
0,0,0.381116574609263,561,132608,3,0,1,0,308467,True,False,False,0,False,True,False,False,37,1,False
1,1,0.6834038056566404,805,104654,4,0,1,0,199224,False,False,False,0,False,False,False,False,79,0,False
0,0,0.4212751230988918,653,59402,2,0,0,0,180223,False,False,False,1,False,False,False,True,31,1,False
1,1,0.7108505984923114,781,154882,4,0,0,0,201033,False,False,False,0,False,False,False,False,63,0,False
1,1,0.7442711951177515,714,149738,0,0,1,0,305335,False,False,False,0,False,False,False,True,55,1,False
0,0,0.2651681337430085,644,42973,3,0,0,1,104432,True,False,False,0,False,False,False,False,36,1,False
0,0,0.4440954995617087,533,120281,2,0,0,0,150818,False,False,False,0,False,False,False,False,31,1,False
1,1,0.511972598027664,621,156511,2,0,0,0,331567,False,False,False,0,False,True,False,False,35,1,False
1,1,0.5593007456988035,686,171834,2,0,0,1,302227,False,False,False,0,False,False,False,False,76,0,True
0,1,0.7282883624250243,701,152161,0,0,0,0,53488,False,False,False,0,False,False,False,False,61,0,True
0,1,0.5286185362895598,790,52554,4,0,0,0,232591,False,False,False,0,False,False,False,False,57,1,False
0,1,0.5456959281578774,667,84758,0,0,2,0,135660,False,False,False,1,True,False,False,False,67,0,False
0,0,0.4654314124998774,770,78385,3,0,1,0,441938,False,False,False,1,True,False,False,False,73,0,True
0,1,0.5645491514212337,528,159960,0,0,1,0,156937,True,False,False,0,False,False,False,False,28,1,False
1,1,0.7854101743515278,830,125242,0,0,0,0,108491,False,False,False,0,False,False,False,False,82,0,False
1,0,0.4985466546152692,581,157039,4,0,0,0,340666,False,False,False,0,False,False,False,False,22,2,False
0,1,0.7291725739516548,814,104145,0,0,1,0,350949,False,False,False,1,False,False,False,True,37,1,False
1,1,0.7749328989923013,806,171419,0,0,0,0,361084,True,False,False,0,False,False,False,False,46,1,False
1,1,0.6387163224810251,796,133295,0,0,0,1,73528,False,False,False,0,True,False,False,True,72,0,False
0,1,0.5453959306395476,815,35752,0,0,0,0,408341,True,False,False,0,False,False,False,False,22,2,False
0,0,0.4758058696851324,833,32496,2,0,0,0,74891,False,True,True,0,False,False,False,False,55,1,False
0,0,0.4665166714010252,694,147772,2,0,0,0,134942,True,True,True,1,False,False,False,False,36,1,False
1,1,0.5254056040078647,669,77375,4,0,1,0,69788,False,False,False,0,False,False,False,False,50,1,False
0,1,0.5001291434656115,650,64659,1,0,1,0,328574,False,False,False,0,False,False,False,True,25,1,False
1,0,0.30299008031058866,566,122019,0,0,0,0,301025,True,True,True,0,False,False,False,False,82,0,False
0,1,0.5962329306760169,639,131899,0,0,1,0,292734,True,False,False,0,False,False,False,False,56,1,False
0,0,0.21633570426406426,511,74607,2,0,0,1,246853,False,False,False,0,False,False,False,False,72,0,False
0,0,0.20397272967372668,676,113404,3,1,1,0,414116,True,False,False,0,False,False,True,False,23,2,False
0,0,0.3528419350557853,537,100001,0,0,0,0,257440,False,False,True,0,False,False,False,False,56,1,False
1,1,0.7916851737292125,775,173253,0,0,1,0,61172,False,True,False,1,False,False,False,False,47,1,False
1,1,0.5691867213201729,765,79440,0,0,0,0,315079,True,False,False,0,False,False,False,False,72,0,False
0,1,0.5532334919304162,762,47134,0,0,0,0,123973,True,False,False,0,False,False,False,False,57,1,False
1,0,0.16817616607596522,533,45842,4,0,1,0,106101,True,True,True,0,False,False,False,False,72,0,False
1,0,0.4848407975081009,708,64698,0,0,0,0,97331,True,True,False,0,False,False,False,False,22,2,False
1,0,0.24186539174665725,709,107484,2,1,0,1,427426,False,False,True,0,False,False,False,True,55,1,False
1,0,0.45376478596942943,701,61124,0,0,0,0,293923,False,True,False,0,False,False,False,False,49,1,True
0,1,0.5302346893966206,752,25466,0,0,0,0,123339,False,False,False,0,False,False,False,False,74,0,False
1,1,0.7266563159815216,839,153632,0,0,0,0,334947,True,False,True,0,False,False,False,False,35,1,False
1,1,0.634759525809741,750,106780,0,0,1,0,324431,False,True,False,0,False,False,False,True,70,0,False
0,1,0.5429708805382655,816,25742,0,0,0,0,383497,False,False,False,0,False,False,False,False,77,0,True
1,1,0.669528483963777,779,49129,0,0,1,0,122109,False,False,False,0,False,False,False,True,47,1,False
1,1,0.5555120095341654,807,56209,2,0,0,0,189712,False,True,False,0,False,False,False,True,29,1,False
1,1,0.7212039999265621,700,170329,0,0,1,0,345133,True,False,False,0,False,False,False,False,41,1,False
0,1,0.5069788146628748,761,32233,2,0,1,0,212539,False,True,False,0,False,False,False,True,18,2,False
1,1,0.5993480628149429,751,150764,4,0,0,0,279770,False,False,True,0,False,False,False,False,59,1,False
1,1,0.5624396968564069,639,165498,0,0,1,1,410504,False,False,False,0,False,False,False,False,82,0,False
1,1,0.7388122186357855,781,174158,0,0,0,0,381691,False,False,True,0,False,False,False,True,39,1,False
0,1,0.5143895328949942,559,160501,0,0,0,0,182486,True,False,False,1,False,False,False,False,31,1,False
1,1,0.5717117061932177,628,140612,0,0,0,0,425499,False,False,False,0,False,False,False,False,57,1,False
1,1,0.6216182173113932,726,145392,3,0,1,0,321448,False,False,True,0,False,False,False,False,46,1,False
1,0,0.36629038569592987,511,156065,2,0,0,0,122386,False,False,False,2,False,True,False,False,36,1,False
1,1,0.5520704580946009,720,148225,2,0,0,0,371411,True,False,False,0,True,False,False,False,37,1,False
0,1,0.5218153334852799,621,161362,0,0,0,0,307078,True,False,False,0,True,False,False,False,51,1,False
0,1,0.5385409225877786,845,25192,0,0,1,0,429852,True,False,False,1,False,False,False,False,65,0,False
1,0,0.3678604062014337,619,74778,0,0,0,0,386736,False,False,True,0,False,False,False,False,30,1,True
1,1,0.5490613045148802,675,94729,0,0,1,0,280399,False,False,False,0,False,True,False,True,57,1,False
0,1,0.5414527015137144,604,136904,0,0,0,0,201132,True,False,False,0,False,False,False,False,55,1,False
0,0,0.37336598209962074,588,62567,3,0,1,0,271202,False,False,False,0,False,False,False,False,62,0,False
1,1,0.5318705281712816,735,110056,4,0,1,1,136500,False,False,False,0,False,False,False,False,68,0,False
